movie_id,title,title_zh,genres,year,avg_rating,rating_count,imdb_id,tmdb_id,region,poster_url
157667,Mother's Day,幸福百分百,Comedy,2016.0,2.5264900662251657,151.0,4824302,353069.0,US,https://image.tmdb.org/t/p/w500/iYfB8Zeh9ZsTxFWWhzJs4nzYEl3.jpg
157677,Chronicles of the Ghostly Tribe,鬼吹燈之九層妖塔,Action|Adventure|Thriller,2015.0,2.863636363636364,11.0,4819498,364324.0,CN,https://image.tmdb.org/t/p/w500/xWbYN0jOtiSedEdCjfG3LWu3ICw.jpg
157699,Snowden,神鬼駭客：史諾登,Drama|Thriller,2016.0,3.69638667292351,2131.0,3774114,302401.0,US,https://image.tmdb.org/t/p/w500/bEEDYLxMC3ZASsiOQJfqNJiXlHJ.jpg
157737,Gensou Maden Saiyuuki - The Movie - Requiem,劇場版 幻想魔傳 最遊記 Requiem 獻給落選者的安魂曲,(no genres listed),2001.0,3.5,1.0,877335,155765.0,JP,https://image.tmdb.org/t/p/w500/1cuH781YuKfA6p3PXPLh5gveEzT.jpg
157865,Ratchet & Clank,拉捷特與克拉克,Action|Adventure|Animation|Children|Comedy|Sci-Fi,2016.0,2.8598130841121496,107.0,2865120,234004.0,US,https://image.tmdb.org/t/p/w500/649xP2LST4VIrZ5cLPw7Ys9movF.jpg
157881,Holidays,假期真要命,Comedy|Horror,2016.0,2.717948717948718,78.0,4419364,323262.0,US,https://image.tmdb.org/t/p/w500/1ovSjjjxJBSnziIeIkVCeGn3W3z.jpg
157961,Synchronicity,超時空救援任務,Mystery|Sci-Fi|Thriller,2015.0,3.0697115384615383,208.0,2049543,347945.0,US,https://image.tmdb.org/t/p/w500/dZmZ2q0kqgi69SIC3Xx4NiY3nyN.jpg
158027,SORI: Voice from the Heart,來自星星的機器人,Drama|Sci-Fi,2016.0,3.7,5.0,4788944,380254.0,KR,https://image.tmdb.org/t/p/w500/nEYivSNxVpzUazpQAaM6QxdYkXy.jpg
158033,Pirated Copy,蔓延,(no genres listed),2004.0,3.8333333333333335,3.0,461539,126234.0,CN,https://image.tmdb.org/t/p/w500/8v26ke9gJW7ZAek8cJ8oRoRdW5p.jpg
158035,Gintama: The Final Chapter - Be Forever Yorozuya,銀魂劇場版 完結篇 永遠的萬事屋,Action|Animation|Comedy,2013.0,3.8055555555555554,18.0,2374144,245917.0,JP,https://image.tmdb.org/t/p/w500/4LTSUx66NhvMeq5KncDyDPXdRvc.jpg
