movie_id,title,title_zh,genres,year,avg_rating,rating_count,imdb_id,tmdb_id,region,poster_url
33794,Batman Begins,蝙蝠俠：開戰時刻,Action|Crime|IMAX,2005.0,3.920404932111501,41686.0,372784,272.0,US,https://image.tmdb.org/t/p/w500/lXRSRP5QMfrr9cSiupvcGDJW1Sa.jpg
33799,Aragami,荒神,Action|Fantasy|Horror,2003.0,3.431034482758621,29.0,362417,5845.0,JP,https://image.tmdb.org/t/p/w500/aX5LKf3JAjI1Qe8DM17SCIIxaz0.jpg
33801,Godzilla: Final Wars (Gojira: Fainaru uôzu),哥吉拉 最後戰役,Action|Adventure|Fantasy|Sci-Fi,2004.0,3.0584415584415585,77.0,399102,15767.0,JP,https://image.tmdb.org/t/p/w500/yzTTT3QUI2zihykb661OhsESk5w.jpg
33830,Herbie: Fully Loaded,金龜車賀比：全速前進,Adventure|Comedy|Romance,2005.0,2.4702209414024976,1041.0,400497,11451.0,US,https://image.tmdb.org/t/p/w500/qPyHPs0kH2CcgI5mkA2ZcO0Whhd.jpg
33834,Land of the Dead,活屍禁區,Action|Horror|Thriller,2005.0,3.15359477124183,1836.0,418819,11683.0,CA,https://image.tmdb.org/t/p/w500/ZJDLeiFFQ5JZYJLf37XSg6Zwzs.jpg
33836,Bewitched,神仙家庭,Comedy|Fantasy|Romance,2005.0,2.5302083333333334,2400.0,374536,9722.0,US,https://image.tmdb.org/t/p/w500/yPRq1UdAqqYKM5HbbWMB0LfVV98.jpg
33844,Exiles (Exils),北非行路遙,Adventure|Drama,2004.0,3.611111111111111,27.0,400420,18497.0,FR,https://image.tmdb.org/t/p/w500/Td5FRVcYTy5xEHoPxWp2vK7mfl.jpg
33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime)",完美犯罪,Comedy|Crime|Thriller,2004.0,3.6890243902439024,246.0,395125,9534.0,ES,https://image.tmdb.org/t/p/w500/1wOWudCNA550cLNk3JFoqhxLOGB.jpg
33896,3 Extremes (Three... Extremes) (Saam gaang yi),三更2,Horror,2004.0,3.5016025641025643,624.0,420251,33908.0,JP,https://image.tmdb.org/t/p/w500/gBaxaaLkT0idtGgoLbUbUyIy56K.jpg
33903,"Edukators, The (Die Fetten Jahre sind vorbei)",替天行盜,Comedy|Crime|Drama|Romance,2004.0,3.798333333333333,1200.0,408777,276.0,AT,https://image.tmdb.org/t/p/w500/3Z0R46cuFWB6gxZwEBf8ekVxgZ0.jpg
33921,Retrogade,時空救援,Action|Adventure|Sci-Fi,2004.0,2.2222222222222223,9.0,385990,38046.0,US,https://image.tmdb.org/t/p/w500/2UYtq5OWURFRh5ql6YUX3ixCA5T.jpg
34045,"I Inside, The",記憶斷層,Fantasy|Mystery|Sci-Fi,2004.0,3.2596153846153846,104.0,325596,11588.0,US,https://image.tmdb.org/t/p/w500/vGPMhj7Pp2bxubm7JsCyTB3Tg6Z.jpg
34048,War of the Worlds,世界大戰,Action|Adventure|Sci-Fi|Thriller,2005.0,3.156419923149424,13793.0,407304,74.0,US,https://image.tmdb.org/t/p/w500/e0AE5VrPxG63rRhHVreGQoHwvoW.jpg
34072,"March of the Penguins (Marche de l'empereur, La)",企鵝寶貝：南極的旅程,Documentary,2005.0,3.64062855841494,4391.0,428803,1667.0,FR,https://image.tmdb.org/t/p/w500/7DuALkXeR3CK7xYVnvUAt8dOvWT.jpg
