movie_id,title,title_zh,genres,year,avg_rating,rating_count,imdb_id,tmdb_id,region,poster_url
178893,Là-Bas,故鄉在彼方,Documentary,2006.0,3.1666666666666665,3.0,855869,235055.0,FR,https://image.tmdb.org/t/p/w500/54jjiaG9x430AF1KHmv0fKfpF92.jpg
178905,The President's Barber,總統的理髮師,Comedy|Drama,2004.0,3.2142857142857144,7.0,406853,38053.0,KR,https://image.tmdb.org/t/p/w500/2PquLRzzEy2ECFHHfN2DesI7lw3.jpg
178907,Blade Runner: Black Out 2022,銀翼殺手：2022大停電,Action|Animation|Sci-Fi,2017.0,3.4022988505747125,174.0,7428594,475946.0,US,https://image.tmdb.org/t/p/w500/zzRjnUOVXyjp2WudgT7KxJLYh9D.jpg
178955,Killing Hasselhoff,遊俠追殺令,Comedy,2017.0,2.6956521739130435,23.0,2967226,353440.0,US,https://image.tmdb.org/t/p/w500/9BQqALg8ffCn5ZkYZKEtAgR29HF.jpg
178963,The Crucifixion,刑弒厲,Horror|Mystery|Thriller,2017.0,2.730769230769231,26.0,4181782,394830.0,GB,https://image.tmdb.org/t/p/w500/fPvZjDK8mc8EYvXAtKiJAP6W1Mj.jpg
178997,Batman vs. Two-Face,蝙蝠俠VS雙面人,Animation,2017.0,2.701923076923077,52.0,6142314,464882.0,US,https://image.tmdb.org/t/p/w500/eouyIfT7CUNQzPgXhLDVdxtKPZW.jpg
179005,Newness,我們的愛情一言難盡,Drama|Romance,2017.0,3.335227272727273,88.0,6408226,434203.0,US,https://image.tmdb.org/t/p/w500/uxDJuXYSpR56DhRlxTKBGlwQqOU.jpg
179013,Capture Kill Release,俘獲,Drama|Horror|Thriller,2016.0,2.75,6.0,5363736,427800.0,CA,https://image.tmdb.org/t/p/w500/eFzIZQChNIPVimZqN8brlxYAqFp.jpg
179033,Finally Found Someone,為了遇見你,Comedy|Romance,2017.0,0.0,0.0,7151438,468033.0,PH,https://image.tmdb.org/t/p/w500/saONztl540rC9VHYL1UpNIvrmRi.jpg
179063,Everybody in Our Family,絕望老爸,Drama,2012.0,3.642857142857143,7.0,2202607,126325.0,RO,https://image.tmdb.org/t/p/w500/4U5LL0X8HosT4fiQcZEkytOvsAt.jpg
179085,The Ritual,黑森靈,Horror,2017.0,3.5151245551601424,1124.0,5638642,433808.0,GB,https://image.tmdb.org/t/p/w500/9022CYEGqYETCeXN1oE3uwYJWub.jpg
179099,HHhH,惡棍追殺令,Action|Thriller,2017.0,3.1226415094339623,53.0,3296908,339259.0,US,https://image.tmdb.org/t/p/w500/3tNZ3k0jnoTnQP2yL8l8r7mmpdG.jpg
179109,April's Daughter,雛為人母,Drama,2017.0,3.857142857142857,7.0,6397762,449754.0,MX,https://image.tmdb.org/t/p/w500/6P5UguqWttTri8iQWlCdYMOChVb.jpg
179111,Montparnasse Bienvenüe,沒人愛小姐,(no genres listed),2017.0,2.71875,16.0,5598160,452016.0,FR,https://image.tmdb.org/t/p/w500/sh5xVUBRVmm0WIPdTVtNySitlMP.jpg
179113,Close-Knit,當他們認真編織時,Children|Drama,2017.0,3.2916666666666665,12.0,5633706,428733.0,JP,https://image.tmdb.org/t/p/w500/iZclJvGk1pXeNHK0lkpbiHUJ3cY.jpg
